object_id,timestep,labelimage_oid,User Label,Predicted Class,Probability of Label 1,Probability of Label 2,Size in pixels,Radii of the object_0,Radii of the object_1,Total Intensity_0,Total Intensity_1,Total Intensity_2,Total Intensity_3,Center of the object_0,Center of the object_1,Bounding Box Maximum_0,Bounding Box Maximum_1,Bounding Box Minimum_0,Bounding Box Minimum_1,Maximum intensity_0,Maximum intensity_1,Maximum intensity_2,Maximum intensity_3,PrincipalAxes_0,PrincipalAxes_1,PrincipalAxes_2,PrincipalAxes_3,PrincipalAxes_4,PrincipalAxes_5,PrincipalAxes_6,PrincipalAxes_7,PrincipalAxes_8,PrincipalAxes_9,PrincipalAxes_10,PrincipalAxes_11,PrincipalAxes_12,PrincipalAxes_13,PrincipalAxes_14,PrincipalAxes_15,Principal components of the object_0,Principal components of the object_1,Principal components of the object_2,Principal components of the object_3,Mean Intensity_0,Mean Intensity_1,Mean Intensity_2,Mean Intensity_3,Minimum intensity_0,Minimum intensity_1,Minimum intensity_2,Minimum intensity_3,Variance of Intensity_0,Variance of Intensity_1,Variance of Intensity_2,Variance of Intensity_3,Total Intensity in neighborhood_0,Total Intensity in neighborhood_1,Total Intensity in neighborhood_2,Total Intensity in neighborhood_3,Maximum intensity in neighborhood_0,Maximum intensity in neighborhood_1,Maximum intensity in neighborhood_2,Maximum intensity in neighborhood_3,Mean Intensity in neighborhood_0,Mean Intensity in neighborhood_1,Mean Intensity in neighborhood_2,Mean Intensity in neighborhood_3,Minimum intensity in neighborhood_0,Minimum intensity in neighborhood_1,Minimum intensity in neighborhood_2,Minimum intensity in neighborhood_3,Variance of Intensity in neighborhood_0,Variance of Intensity in neighborhood_1,Variance of Intensity in neighborhood_2,Variance of Intensity in neighborhood_3
1127,10,44,0,Label 2,0.19,0.81,500.0,7.4772,5.87207,61714.0,61714.0,61714.0,127500.0,60.716,1057.36,78.0,1068.0,49.0,1044.0,137.0,137.0,137.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.86978,0.493439,0.493439,-0.86978,123.428,123.428,123.428,255.0,107.0,107.0,107.0,255.0,53.8368,53.8368,53.8368,0.0,552445.0,552445.0,552445.0,1.36935e+06,195.0,195.0,195.0,255.0,102.876,102.876,102.876,255.0,60.0,60.0,60.0,255.0,716.884,716.884,716.884,0.0
1128,10,45,0,Label 1,0.93,0.07,434.0,8.147,4.45153,52497.0,52497.0,52497.0,110670.0,1808.36,1074.17,1822.0,1087.0,1795.0,1062.0,128.0,128.0,128.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.785568,0.618776,0.618776,-0.785568,120.961,120.961,120.961,255.0,110.0,110.0,110.0,255.0,18.5492,18.5492,18.5492,0.0,513300.0,513300.0,513300.0,1.32141e+06,137.0,137.0,137.0,255.0,99.0544,99.0544,99.0544,255.0,86.0,86.0,86.0,255.0,37.6458,37.6458,37.6458,0.0
1129,10,46,0,Label 2,0.35,0.65,934.0,15.333,8.13026,115047.0,115047.0,115047.0,238170.0,1844.1,1122.83,1862.0,1148.0,1819.0,1104.0,140.0,140.0,140.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.729411,0.684076,0.684076,-0.729411,123.177,123.177,123.177,255.0,110.0,110.0,110.0,255.0,39.7279,39.7279,39.7279,0.0,739265.0,739265.0,739265.0,1.89006e+06,146.0,146.0,146.0,255.0,99.7389,99.7389,99.7389,255.0,24.0,24.0,24.0,255.0,200.227,200.227,200.227,0.0
1130,10,47,0,Label 2,0.33,0.67,605.0,8.28489,7.05487,78748.0,78748.0,78748.0,154275.0,1828.22,1183.22,1844.0,1196.0,1809.0,1163.0,146.0,146.0,146.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,-0.559157,-0.829062,0.829062,-0.559157,130.162,130.162,130.162,255.0,112.0,112.0,112.0,255.0,72.4366,72.4366,72.4366,0.0,596049.0,596049.0,596049.0,1.50909e+06,233.0,233.0,233.0,255.0,100.718,100.718,100.718,255.0,9.0,9.0,9.0,255.0,1156.7,1156.7,1156.7,0.0
1131,10,48,0,Label 2,0.43,0.57,187.0,4.22179,3.5453,23032.0,23032.0,23032.0,47685.0,1973.79,1188.99,1980.0,1197.0,1967.0,1181.0,136.0,136.0,136.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,-0.26884,-0.963185,0.963185,-0.26884,123.166,123.166,123.166,255.0,107.0,107.0,107.0,255.0,59.4324,59.4324,59.4324,0.0,403053.0,403053.0,403053.0,1.07406e+06,125.0,125.0,125.0,255.0,95.6916,95.6916,95.6916,255.0,67.0,67.0,67.0,255.0,78.8823,78.8823,78.8823,0.0
1132,10,49,0,Label 1,0.58,0.42,160.0,4.26074,2.99377,21766.0,21766.0,21766.0,40800.0,866.131,1224.6,874.0,1231.0,859.0,1218.0,152.0,152.0,152.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.802138,0.597139,0.597139,-0.802138,136.038,136.038,136.038,255.0,112.0,112.0,112.0,255.0,86.3361,86.3361,86.3361,0.0,412878.0,412878.0,412878.0,1.0506e+06,131.0,131.0,131.0,255.0,100.213,100.213,100.213,255.0,77.0,77.0,77.0,255.0,81.6391,81.6391,81.6391,0.0
1133,10,50,0,Label 1,0.6,0.4,1212.0,20.6237,9.27483,143352.0,143352.0,143352.0,309060.0,1993.12,1270.75,2018.0,1307.0,1975.0,1240.0,133.0,133.0,133.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,-0.38148,-0.924377,0.924377,-0.38148,118.277,118.277,118.277,255.0,103.0,103.0,103.0,255.0,34.2053,34.2053,34.2053,0.0,823329.0,823329.0,823329.0,2.2106e+06,135.0,135.0,135.0,255.0,94.9739,94.9739,94.9739,255.0,72.0,72.0,72.0,255.0,61.8323,61.8323,61.8323,0.0
1134,10,51,0,Label 2,0.46,0.54,274.0,6.59312,3.49403,30705.0,30705.0,30705.0,69870.0,1790.6,1256.01,1799.0,1265.0,1780.0,1244.0,120.0,120.0,120.0,255.0,0.57735,0.0,-0.788675,-0.211325,0.57735,0.0,0.211325,0.788675,0.57735,0.0,0.57735,-0.57735,0.0,1.0,0.0,0.0,-0.655513,-0.755184,0.755184,-0.655513,112.062,112.062,112.062,255.0,101.0,101.0,101.0,255.0,25.6348,25.6348,25.6348,0.0,398997.0,398997.0,398997.0,1.19799e+06,127.0,127.0,127.0,255.0,84.9291,84.9291,84.9291,255.0,4.0,4.0,4.0,255.0,398.205,398.205,398.205,0.0
1135,10,52,0,Label 1,0.73,0.27,176.0,4.09992,3.41358,24134.0,24134.0,24134.0,44880.0,763.557,1263.35,770.0,1271.0,757.0,1256.0,147.0,147.0,147.0,255.0,0.57735,-0.234867,0.0,-0.781987,0.57735,-0.559787,0.0,0.594395,0.57735,0.794654,0.0,0.187592,0.0,0.0,1.0,0.0,0.423247,-0.906014,0.906014,0.423247,137.125,137.125,137.125,255.0,121.0,121.0,121.0,255.0,56.8253,56.8253,56.8253,0.0,387901.0,387901.0,387901.0,1.05927e+06,138.0,138.0,138.0,255.0,93.3801,93.3801,93.3801,255.0,85.0,85.0,85.0,255.0,34.0007,34.0007,34.0007,0.0
1136,10,53,0,Label 1,0.77,0.23,547.0,8.23063,5.29542,69200.0,69200.0,69200.0,139485.0,815.697,1283.48,826.0,1299.0,806.0,1268.0,140.0,140.0,140.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,-0.0727438,-0.997351,0.997351,-0.0727438,126.508,126.508,126.508,255.0,113.0,113.0,113.0,255.0,42.2463,42.2463,42.2463,0.0,507967.0,507967.0,507967.0,1.35252e+06,137.0,137.0,137.0,255.0,95.7706,95.7706,95.7706,255.0,84.0,84.0,84.0,255.0,70.8646,70.8646,70.8646,0.0
1137,10,54,0,Label 1,0.68,0.32,650.0,8.68968,6.15355,83538.0,83538.0,83538.0,165750.0,857.825,1284.33,869.0,1302.0,845.0,1269.0,140.0,140.0,140.0,255.0,0.57735,-0.64777,0.0,-0.497052,0.57735,-0.106574,0.0,0.809511,0.57735,0.754344,0.0,-0.31246,0.0,0.0,1.0,0.0,0.122137,-0.992513,0.992513,0.122137,128.52,128.52,128.52,255.0,115.0,115.0,115.0,255.0,34.2988,34.2988,34.2988,0.0,544067.0,544067.0,544067.0,1.42239e+06,140.0,140.0,140.0,255.0,97.538,97.538,97.538,255.0,80.0,80.0,80.0,255.0,98.4992,98.4992,98.4992,0.0
1138,10,55,0,Label 1,0.62,0.38,284.0,8.29132,3.0346,33917.0,33917.0,33917.0,72420.0,1103.58,1287.6,1114.0,1299.0,1093.0,1272.0,133.0,133.0,133.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,-0.598359,-0.801228,0.801228,-0.598359,119.426,119.426,119.426,255.0,105.0,105.0,105.0,255.0,66.4488,66.4488,66.4488,0.0,491915.0,491915.0,491915.0,1.27322e+06,138.0,138.0,138.0,255.0,98.5209,98.5209,98.5209,255.0,75.0,75.0,75.0,255.0,113.813,113.813,113.813,0.0
1139,10,56,0,Label 2,0.48,0.52,665.0,13.5982,7.89174,72928.0,72928.0,72928.0,169575.0,1777.5,1304.79,1804.0,1317.0,1759.0,1282.0,116.0,116.0,116.0,255.0,0.57735,-0.76337,0.0,-0.289711,0.57735,0.632582,0.0,-0.516243,0.57735,0.130788,0.0,0.805954,0.0,0.0,1.0,0.0,0.955838,0.293894,0.293894,-0.955838,109.666,109.666,109.666,255.0,104.0,104.0,104.0,255.0,6.01186,6.01186,6.01186,0.0,630356.0,630356.0,630356.0,1.75287e+06,128.0,128.0,128.0,255.0,91.7015,91.7015,91.7015,255.0,3.0,3.0,3.0,255.0,195.203,195.203,195.203,0.0
1140,10,57,0,Label 2,0.38,0.62,529.0,7.3509,5.94825,69808.0,69808.0,69808.0,134895.0,1133.21,1340.19,1144.0,1354.0,1119.0,1329.0,144.0,144.0,144.0,255.0,0.57735,0.0,-0.809511,-0.106574,0.57735,0.0,0.497052,-0.64777,0.57735,0.0,0.31246,0.754344,0.0,1.0,0.0,0.0,0.729257,0.68424,0.68424,-0.729257,131.962,131.962,131.962,255.0,113.0,113.0,113.0,255.0,57.9721,57.9721,57.9721,0.0,492245.0,492245.0,492245.0,1.34385e+06,135.0,135.0,135.0,255.0,93.4051,93.4051,93.4051,255.0,65.0,65.0,65.0,255.0,88.2213,88.2213,88.2213,0.0
1141,10,58,0,Label 1,0.79,0.21,339.0,5.80321,4.70178,37926.0,37926.0,37926.0,86445.0,1763.51,1361.17,1772.0,1371.0,1754.0,1350.0,117.0,117.0,117.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,-0.509572,-0.860428,0.860428,-0.509572,111.876,111.876,111.876,255.0,103.0,103.0,103.0,255.0,8.84011,8.84011,8.84011,0.0,439075.0,439075.0,439075.0,1.20513e+06,120.0,120.0,120.0,255.0,92.9063,92.9063,92.9063,255.0,79.0,79.0,79.0,255.0,25.2805,25.2805,25.2805,0.0
1142,10,59,0,Label 1,0.78,0.22,1637.0,17.9387,11.026,193888.0,193888.0,193888.0,417435.0,1071.74,1383.26,1090.0,1418.0,1042.0,1353.0,134.0,134.0,134.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.109916,-0.993941,0.993941,0.109916,118.441,118.441,118.441,255.0,105.0,105.0,105.0,255.0,30.9625,30.9625,30.9625,0.0,816952.0,816952.0,816952.0,2.24018e+06,162.0,162.0,162.0,255.0,92.994,92.994,92.994,255.0,79.0,79.0,79.0,255.0,45.224,45.224,45.224,0.0
1143,10,60,0,Label 1,0.72,0.28,280.0,6.1925,3.70521,37293.0,37293.0,37293.0,71400.0,723.582,1388.06,736.0,1395.0,713.0,1381.0,154.0,154.0,154.0,255.0,0.57735,-0.632582,0.0,-0.516243,0.57735,0.76337,0.0,-0.289711,0.57735,-0.130788,0.0,0.805954,0.0,-0.0,1.0,0.0,0.99876,0.0497754,0.0497754,-0.99876,133.189,133.189,133.189,255.0,110.0,110.0,110.0,255.0,140.161,140.161,140.161,0.0,460779.0,460779.0,460779.0,1.18422e+06,143.0,143.0,143.0,255.0,99.2203,99.2203,99.2203,255.0,87.0,87.0,87.0,255.0,49.8414,49.8414,49.8414,0.0
1144,10,61,0,Label 1,0.78,0.22,228.0,5.88681,3.20954,26645.0,26645.0,26645.0,58140.0,718.452,1438.08,725.0,1449.0,712.0,1427.0,123.0,123.0,123.0,255.0,0.57735,-0.632582,0.0,-0.516243,0.57735,0.76337,0.0,-0.289711,0.57735,-0.130788,0.0,0.805954,0.0,-0.0,1.0,0.0,-0.182929,-0.983126,0.983126,-0.182929,116.864,116.864,116.864,255.0,109.0,109.0,109.0,255.0,12.7403,12.7403,12.7403,0.0,459152.0,459152.0,459152.0,1.14852e+06,134.0,134.0,134.0,255.0,101.943,101.943,101.943,255.0,81.0,81.0,81.0,255.0,101.03,101.03,101.03,0.0
1145,10,62,0,Label 1,0.79,0.21,407.0,6.45861,5.10382,49507.0,49507.0,49507.0,103785.0,693.786,1449.14,705.0,1461.0,684.0,1436.0,134.0,134.0,134.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.328132,-0.944632,0.944632,0.328132,121.639,121.639,121.639,255.0,108.0,108.0,108.0,255.0,30.0047,30.0047,30.0047,0.0,483016.0,483016.0,483016.0,1.26072e+06,124.0,124.0,124.0,255.0,97.6974,97.6974,97.6974,255.0,81.0,81.0,81.0,255.0,66.6807,66.6807,66.6807,0.0
1146,10,63,0,Label 1,0.93,0.07,555.0,9.68223,4.73953,67748.0,67748.0,67748.0,141525.0,1154.94,1469.43,1167.0,1487.0,1144.0,1451.0,134.0,134.0,134.0,255.0,0.57735,0.0,-0.76337,-0.289711,0.57735,0.0,0.632582,-0.516243,0.57735,0.0,0.130788,0.805954,0.0,1.0,0.0,0.0,0.361539,-0.932357,0.932357,0.361539,122.068,122.068,122.068,255.0,108.0,108.0,108.0,255.0,29.3647,29.3647,29.3647,0.0,524949.0,524949.0,524949.0,1.41576e+06,138.0,138.0,138.0,255.0,94.5513,94.5513,94.5513,255.0,83.0,83.0,83.0,255.0,49.3832,49.3832,49.3832,0.0
1147,10,64,0,Label 1,0.74,0.26,488.0,6.87475,5.72524,60432.0,60432.0,60432.0,124440.0,736.932,1475.4,751.0,1487.0,724.0,1464.0,138.0,138.0,138.0,255.0,0.57735,0.0,-0.788675,-0.211325,0.57735,0.0,0.211325,0.788675,0.57735,0.0,0.57735,-0.57735,0.0,1.0,0.0,0.0,0.990389,0.138309,0.138309,-0.990389,123.836,123.836,123.836,255.0,108.0,108.0,108.0,255.0,43.6944,43.6944,43.6944,0.0,500395.0,500395.0,500395.0,1.30866e+06,124.0,124.0,124.0,255.0,97.5049,97.5049,97.5049,255.0,81.0,81.0,81.0,255.0,64.0438,64.0438,64.0438,0.0
1148,10,65,0,Label 2,0.24,0.76,290.0,5.78842,4.12423,37012.0,37012.0,37012.0,73950.0,892.028,1494.21,902.0,1503.0,882.0,1484.0,153.0,153.0,153.0,255.0,0.57735,0.408248,0.707107,0.0,0.57735,0.408248,-0.707107,0.0,0.57735,-0.816497,0.0,0.0,0.0,-0.0,0.0,1.0,0.784344,-0.620326,-0.620326,-0.784344,127.628,127.628,127.628,255.0,105.0,105.0,105.0,255.0,109.972,109.972,109.972,0.0,447120.0,447120.0,447120.0,1.18422e+06,136.0,136.0,136.0,255.0,96.2791,96.2791,96.2791,255.0,52.0,52.0,52.0,255.0,167.532,167.532,167.532,0.0
1149,10,66,0,Label 1,0.72,0.28,318.0,5.87284,4.37001,38471.0,38471.0,38471.0,81090.0,1547.26,1496.08,1558.0,1505.0,1536.0,1488.0,130.0,130.0,130.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.993952,0.109815,0.109815,-0.993952,120.978,120.978,120.978,255.0,107.0,107.0,107.0,255.0,32.2291,32.2291,32.2291,0.0,438154.0,438154.0,438154.0,1.19493e+06,127.0,127.0,127.0,255.0,93.5028,93.5028,93.5028,255.0,78.0,78.0,78.0,255.0,46.4689,46.4689,46.4689,0.0
1150,10,67,0,Label 2,0.3,0.7,305.0,5.51645,4.44939,39024.0,39024.0,39024.0,77775.0,1890.79,1522.77,1901.0,1533.0,1881.0,1514.0,140.0,140.0,140.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.861471,0.507806,0.507806,-0.861471,127.948,127.948,127.948,255.0,105.0,105.0,105.0,255.0,74.6202,74.6202,74.6202,0.0,384398.0,384398.0,384398.0,1.18116e+06,169.0,169.0,169.0,255.0,82.9875,82.9875,82.9875,255.0,4.0,4.0,4.0,255.0,860.659,860.659,860.659,0.0
1151,10,68,0,Label 1,0.85,0.15,1225.0,24.6188,5.78557,145051.0,145051.0,145051.0,312375.0,940.517,1536.18,979.0,1556.0,894.0,1526.0,136.0,136.0,136.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.995747,0.0921267,0.0921267,-0.995747,118.409,118.409,118.409,255.0,107.0,107.0,107.0,255.0,31.4825,31.4825,31.4825,0.0,897185.0,897185.0,897185.0,2.25471e+06,131.0,131.0,131.0,255.0,101.469,101.469,101.469,255.0,91.0,91.0,91.0,255.0,42.9498,42.9498,42.9498,0.0
1152,10,69,0,Label 2,0.38,0.62,390.0,10.4794,3.2476,48304.0,48304.0,48304.0,99450.0,847.7,1560.88,857.0,1578.0,838.0,1540.0,137.0,137.0,137.0,255.0,0.57735,-0.497052,0.0,-0.64777,0.57735,0.809511,0.0,-0.106574,0.57735,-0.31246,0.0,0.754344,0.0,-0.0,1.0,0.0,-0.333289,-0.942825,0.942825,-0.333289,123.856,123.856,123.856,255.0,108.0,108.0,108.0,255.0,35.7743,35.7743,35.7743,0.0,540406.0,540406.0,540406.0,1.4025e+06,133.0,133.0,133.0,255.0,98.2556,98.2556,98.2556,255.0,56.0,56.0,56.0,255.0,122.54,122.54,122.54,0.0
1153,10,70,0,Label 2,0.22,0.78,1793.0,40.8379,4.83424,203295.0,203295.0,203295.0,457215.0,465.184,1580.81,532.0,1600.0,394.0,1558.0,131.0,131.0,131.0,255.0,0.57735,-0.632582,0.0,-0.516243,0.57735,0.76337,0.0,-0.289711,0.57735,-0.130788,0.0,0.805954,0.0,-0.0,1.0,0.0,0.971735,0.236074,0.236074,-0.971735,113.383,113.383,113.383,255.0,105.0,105.0,105.0,255.0,12.6367,12.6367,12.6367,0.0,1.14941e+06,1.14941e+06,1.14941e+06,2.99523e+06,131.0,131.0,131.0,255.0,97.8552,97.8552,97.8552,255.0,64.0,64.0,64.0,255.0,195.381,195.381,195.381,0.0
1154,10,71,0,Label 1,0.8,0.2,384.0,6.22422,4.93804,47762.0,47762.0,47762.0,97920.0,942.56,1575.46,954.0,1586.0,932.0,1566.0,130.0,130.0,130.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.790051,-0.613041,-0.613041,-0.790051,124.38,124.38,124.38,255.0,113.0,113.0,113.0,255.0,16.1367,16.1367,16.1367,0.0,494922.0,494922.0,494922.0,1.23522e+06,162.0,162.0,162.0,255.0,102.172,102.172,102.172,255.0,91.0,91.0,91.0,255.0,63.6718,63.6718,63.6718,0.0
1155,10,72,0,Label 1,0.51,0.49,408.0,8.72273,3.89772,53116.0,53116.0,53116.0,104040.0,378.35,1627.92,389.0,1644.0,366.0,1615.0,155.0,155.0,155.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.56945,-0.822026,0.822026,0.56945,130.186,130.186,130.186,255.0,113.0,113.0,113.0,255.0,113.279,113.279,113.279,0.0,555075.0,555075.0,555075.0,1.32982e+06,143.0,143.0,143.0,255.0,106.438,106.438,106.438,255.0,86.0,86.0,86.0,255.0,104.843,104.843,104.843,0.0
1156,10,73,0,Label 2,0.41,0.59,222.0,4.67245,3.78374,29128.0,29128.0,29128.0,56610.0,351.005,1636.29,359.0,1644.0,342.0,1629.0,143.0,143.0,143.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.840536,0.541756,0.541756,-0.840536,131.207,131.207,131.207,255.0,113.0,113.0,113.0,255.0,46.1372,46.1372,46.1372,0.0,455235.0,455235.0,455235.0,1.10517e+06,155.0,155.0,155.0,255.0,105.038,105.038,105.038,255.0,86.0,86.0,86.0,255.0,148.643,148.643,148.643,0.0
1157,10,74,0,Label 1,0.55,0.45,384.0,6.83801,4.50884,50114.0,50114.0,50114.0,97920.0,440.951,1641.37,455.0,1650.0,429.0,1633.0,142.0,142.0,142.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.993417,-0.114555,-0.114555,-0.993417,130.505,130.505,130.505,255.0,120.0,120.0,120.0,255.0,27.2552,27.2552,27.2552,0.0,525890.0,525890.0,525890.0,1.24899e+06,137.0,137.0,137.0,255.0,107.368,107.368,107.368,255.0,97.0,97.0,97.0,255.0,51.2543,51.2543,51.2543,0.0
1158,10,75,0,Label 2,0.46,0.54,209.0,5.16176,3.22287,26529.0,26529.0,26529.0,53295.0,620.617,1643.24,630.0,1650.0,611.0,1637.0,135.0,135.0,135.0,255.0,0.57735,0.707107,0.0,0.408248,0.57735,-0.707107,0.0,0.408248,0.57735,0.0,0.0,-0.816497,0.0,0.0,1.0,-0.0,0.938482,0.345328,0.345328,-0.938482,126.933,126.933,126.933,255.0,115.0,115.0,115.0,255.0,24.4453,24.4453,24.4453,0.0,471337.0,471337.0,471337.0,1.10619e+06,252.0,252.0,252.0,255.0,108.653,108.653,108.653,255.0,89.0,89.0,89.0,255.0,639.289,639.289,639.289,0.0
1159,10,76,0,Label 1,0.54,0.46,270.0,4.74908,4.52415,34841.0,34841.0,34841.0,68850.0,410.481,1660.13,419.0,1669.0,402.0,1651.0,137.0,137.0,137.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.0947988,-0.995496,0.995496,0.0947988,129.041,129.041,129.041,255.0,119.0,119.0,119.0,255.0,18.3946,18.3946,18.3946,0.0,485587.0,485587.0,485587.0,1.1424e+06,142.0,142.0,142.0,255.0,108.39,108.39,108.39,255.0,89.0,89.0,89.0,255.0,80.8267,80.8267,80.8267,0.0
1160,10,77,0,Label 2,0.41,0.59,138.0,3.60401,3.04864,17376.0,17376.0,17376.0,35190.0,372.986,1661.14,379.0,1667.0,367.0,1655.0,134.0,134.0,134.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.771359,0.6364,0.6364,-0.771359,125.913,125.913,125.913,255.0,115.0,115.0,115.0,255.0,27.4562,27.4562,27.4562,0.0,423456.0,423456.0,423456.0,1.01796e+06,147.0,147.0,147.0,255.0,106.076,106.076,106.076,255.0,86.0,86.0,86.0,255.0,120.294,120.294,120.294,0.0
1161,10,78,0,Label 1,0.64,0.36,240.0,4.55521,4.21999,29919.0,29919.0,29919.0,61200.0,559.808,1663.9,569.0,1672.0,552.0,1655.0,131.0,131.0,131.0,255.0,0.57735,0.211325,-0.788675,0.0,0.57735,-0.788675,0.211325,0.0,0.57735,0.57735,0.57735,0.0,0.0,0.0,0.0,1.0,0.431061,-0.902323,0.902323,0.431061,124.662,124.662,124.662,255.0,113.0,113.0,113.0,255.0,16.1569,16.1569,16.1569,0.0,467068.0,467068.0,467068.0,1.12353e+06,159.0,159.0,159.0,255.0,106.007,106.007,106.007,255.0,89.0,89.0,89.0,255.0,77.2859,77.2859,77.2859,0.0
1162,10,79,0,Label 1,0.7,0.3,311.0,7.46698,3.38481,37243.0,37243.0,37243.0,79305.0,807.923,1674.2,822.0,1680.0,794.0,1667.0,131.0,131.0,131.0,255.0,0.57735,-0.106574,0.0,-0.809511,0.57735,-0.64777,0.0,0.497052,0.57735,0.754344,0.0,0.31246,0.0,0.0,1.0,0.0,0.997095,-0.0761663,-0.0761663,-0.997095,119.752,119.752,119.752,255.0,107.0,107.0,107.0,255.0,35.5561,35.5561,35.5561,0.0,466540.0,466540.0,466540.0,1.23573e+06,128.0,128.0,128.0,255.0,96.2732,96.2732,96.2732,255.0,88.0,88.0,88.0,255.0,12.9142,12.9142,12.9142,0.0
1163,10,80,0,Label 1,0.77,0.23,345.0,5.95504,4.71703,41450.0,41450.0,41450.0,87975.0,657.084,1685.57,667.0,1695.0,645.0,1676.0,125.0,125.0,125.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.890697,-0.454598,-0.454598,-0.890697,120.145,120.145,120.145,255.0,109.0,109.0,109.0,255.0,9.04566,9.04566,9.04566,0.0,483695.0,483695.0,483695.0,1.21788e+06,162.0,162.0,162.0,255.0,101.276,101.276,101.276,255.0,88.0,88.0,88.0,255.0,51.4604,51.4604,51.4604,0.0
1164,10,81,0,Label 2,0.44,0.56,234.0,6.02874,3.17244,30588.0,30588.0,30588.0,59670.0,527.957,1693.63,539.0,1702.0,518.0,1685.0,149.0,149.0,149.0,255.0,0.57735,0.707107,0.408248,0.0,0.57735,-0.707107,0.408248,0.0,0.57735,0.0,-0.816497,0.0,0.0,0.0,-0.0,1.0,0.819738,0.572739,0.572739,-0.819738,130.718,130.718,130.718,255.0,116.0,116.0,116.0,255.0,70.5273,70.5273,70.5273,0.0,489834.0,489834.0,489834.0,1.15923e+06,173.0,173.0,173.0,255.0,107.751,107.751,107.751,255.0,97.0,97.0,97.0,255.0,76.5581,76.5581,76.5581,0.0
